,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Spain,France,Germany
1690,8762,15763704,Fischer,620,Germany,1,48,5,124540.99,1,1,1,78642.4,1,0,0,0
1691,5441,15720893,Shaw,682,France,0,67,6,62397.41,1,1,1,106069.3,0,0,1,0
1692,7388,15669490,Esposito,639,Germany,1,50,5,126440.56,2,1,0,103772.37,1,0,0,0
1693,9716,15777067,Fu,528,Spain,1,40,5,129680.58,1,1,1,69109.38,0,1,0,0
1694,9554,15713517,Oluchi,660,Spain,1,60,5,62397.41,1,1,1,131259.51,0,1,0,0
1695,3606,15799217,Macfarlan,611,France,0,49,5,62397.41,1,1,0,63431.7,1,0,1,0
1696,1588,15652693,Winn,669,France,1,44,2,62397.41,2,1,0,84181.02,0,0,1,0
1697,265,15647333,Hale,567,Spain,1,31,5,133409.4,1,1,0,107708.95,0,1,0,0
1698,8318,15659094,Lung,575,France,0,51,4,62397.41,2,1,0,93429.65,0,0,1,0
1699,9058,15729954,T'ien,657,France,1,35,6,62397.41,2,1,1,124873.54,0,0,1,0
1700,688,15616700,Grover,677,France,1,34,6,123468.39,1,1,1,119877.5,0,0,1,0
1701,9355,15684248,Onyekaozulu,677,Germany,1,28,3,109550.39,2,1,0,111120.13,0,0,0,0
1702,988,15754177,Otutodilinna,669,France,1,57,4,62397.41,2,1,1,84154.66,0,0,1,0
1703,9059,15635459,Jamieson,582,France,1,42,5,62397.41,2,1,1,114072.99,0,0,1,0
1704,8017,15802106,Yermolayeva,668,France,1,36,6,62397.41,2,0,1,58891.43,0,0,1,0
1705,9791,15597394,Mackay,730,France,0,39,2,62397.41,2,1,0,75857.14,0,0,1,0
1706,4373,15723028,George,669,Spain,1,39,7,114226.97,2,1,1,78619.82,0,1,0,0
1707,9306,15810732,Page,498,France,0,41,4,62397.41,1,1,1,141217.12,0,0,1,0
1708,3631,15658929,Yuan,622,Germany,0,63,5,131108.56,1,0,1,85876.55,1,0,0,0
1709,58,15576185,Baresi,706,Spain,1,41,6,121279.04,1,0,0,100777.94,0,1,0,0
1710,2140,15813681,Grant,612,France,0,38,5,62397.41,2,1,1,72244.57,0,0,1,0
1711,2622,15596992,Douglas,583,Spain,0,51,2,142464.84,1,0,1,123756.21,1,1,0,0
1712,8572,15626044,Algarin,664,France,1,40,5,62397.41,1,1,0,114441.96,1,0,1,0
1713,1586,15705739,Chou,752,Germany,0,42,5,134497.84,2,1,1,64864.39,0,0,0,0
1714,7227,15794549,Ozioma,617,France,0,44,6,62397.41,1,1,0,57562.47,0,0,1,0
1715,9623,15811261,Somerville,530,Spain,0,34,5,62397.41,2,1,0,69762.34,0,1,0,0
1716,4344,15680449,Ball,698,Germany,0,41,6,116799.2,2,0,0,99764.96,0,0,0,0
1717,8751,15593900,Ts'ao,600,France,0,47,3,112902.52,2,1,1,84145.51,0,0,1,0
1718,3250,15732674,Sharpe,655,France,1,39,5,62397.41,2,0,1,126153.95,0,0,1,0
1719,3288,15604792,Rickard,709,France,1,39,6,138679.48,2,0,0,134094.56,1,0,1,0
1720,5945,15707025,McIntyre,581,France,1,41,4,62397.41,2,1,0,96652.9,0,0,1,0
1721,4258,15607112,Izmailova,666,France,1,49,2,126022.06,2,0,1,113906.22,1,0,1,0
1722,3909,15739271,Cook,582,Spain,0,32,3,126165.0,1,0,1,85998.49,0,1,0,0
1723,1175,15569590,T'ien,662,France,0,44,5,135545.35,1,0,1,115012.57,0,0,1,0
1724,9063,15769959,Frolova,753,France,1,55,7,111898.26,1,1,0,123741.05,1,0,1,0
1725,5814,15716276,Nwankwo,627,France,1,47,6,105282.86,1,0,0,67101.01,0,0,1,0
1726,5818,15794101,Reyes,666,France,0,42,5,62397.41,2,1,1,92121.36,0,0,1,0
1727,2162,15605826,Ainsworth,545,France,0,39,5,62397.41,2,0,1,124775.24,0,0,1,0
1728,5064,15628219,Pisani,607,Germany,0,44,3,136711.36,3,0,0,103383.37,1,0,0,0
1729,1922,15579914,Ts'ui,649,France,1,39,3,62397.41,2,1,0,128480.36,0,0,1,0
1730,2521,15722053,Fleming,649,Spain,1,38,4,62397.41,2,1,1,82871.57,0,1,0,0
1731,2591,15653784,Titheradge,560,France,0,42,6,105612.64,1,1,0,61441.98,0,0,1,0
1732,8744,15801934,Sinclair,588,France,0,42,5,62397.41,2,1,1,89091.59,0,0,1,0
1733,4291,15718912,Azubuike,577,Germany,0,44,6,114428.72,2,1,1,72105.4,0,0,0,0
1734,1692,15607827,Bellew,677,France,0,35,5,62397.41,2,0,1,65866.57,0,0,1,0
1735,192,15793854,Savage,680,Spain,0,39,3,62397.41,1,1,0,113055.21,0,1,0,0
1736,4787,15779744,Vasilyev,593,France,0,46,5,103147.22,2,1,1,135104.54,1,0,1,0
1737,213,15597968,Shen,677,Spain,1,34,5,124633.33,1,0,1,91067.03,0,1,0,0
1738,6890,15640846,Silva,698,Spain,0,42,5,129108.59,1,1,0,142184.82,0,1,0,0
1739,3672,15789313,Ugonna,657,Germany,0,47,5,125023.1,2,1,1,77483.85,1,0,0,0
1740,3401,15590623,Crawford,753,France,1,44,2,62397.41,2,1,0,57984.46,0,0,1,0
1741,6247,15788442,Bezrukova,557,France,0,42,5,123642.37,1,1,0,120190.14,0,0,1,0
1742,1355,15695632,Nwokeocha,631,France,1,37,4,114516.29,3,0,0,123461.29,1,0,1,0
1743,9594,15757434,Jen,630,Germany,1,48,6,137287.82,2,1,0,132672.58,0,0,0,0
1744,1439,15570508,Sun,540,France,0,45,6,114884.75,1,1,1,120205.59,0,0,1,0
1745,6893,15800068,Page,626,Spain,1,39,6,121429.4,1,1,0,85291.02,0,1,0,0
1746,6861,15635256,Esposito,743,France,0,32,4,128367.07,1,1,0,66098.63,0,0,1,0
1747,2757,15672432,Gallo,736,France,1,47,3,62397.41,2,0,1,135048.65,0,0,1,0
1748,6558,15714240,Ma,595,Spain,1,44,3,62397.41,1,1,1,59724.18,0,1,0,0
1749,4157,15701908,Munro,687,Germany,1,39,3,128609.36,1,1,1,103630.67,0,0,0,0
1750,5443,15678497,Wenz,614,Germany,1,44,4,137769.44,2,1,0,101960.05,0,0,0,0
1751,7707,15729956,Sparks,667,France,1,41,4,120742.64,1,1,0,82413.47,0,0,1,0
1752,6104,15780411,Williamson,687,Germany,0,34,5,157955.89,2,0,0,66775.95,0,0,0,0
1753,1218,15658890,Cocci,688,Spain,1,57,6,62397.41,1,1,1,72864.49,0,1,0,0
1754,5263,15704340,Liao,737,Spain,1,42,4,62397.41,2,1,0,139426.44,0,1,0,0
1755,9190,15605672,Donaldson,589,France,1,34,3,125427.7,1,1,1,104582.82,0,0,1,0
1756,8004,15702462,Milano,618,Spain,1,50,3,62397.41,2,0,1,126705.89,0,1,0,0
1757,4280,15700656,Mayne,601,Spain,0,48,3,62397.41,2,1,0,131642.64,0,1,0,0
1758,6799,15725036,Parkhill,633,Germany,0,44,6,125505.8,1,0,0,127208.33,1,0,0,0
1759,4877,15688007,Chiazagomekpele,625,Germany,0,28,5,118279.09,2,0,1,61792.64,0,0,0,0
1760,6601,15593973,Johnson,688,Spain,0,39,5,129216.33,1,1,1,71028.31,0,1,0,0
1761,4462,15714877,Ireland,645,France,0,35,5,62397.41,1,1,1,122061.1,0,0,1,0
1762,1988,15732202,Wang,669,Germany,1,32,5,136626.13,1,1,1,109174.53,0,0,0,0
1763,7187,15785326,Ibeamaka,541,Spain,0,44,5,62397.41,2,0,0,119842.63,0,1,0,0
1764,826,15610343,Chin,570,France,0,39,5,133230.68,1,0,1,62157.04,0,0,1,0
1765,2223,15756824,Mancini,603,Spain,0,37,6,153021.44,2,1,1,58330.47,0,1,0,0
1766,9818,15647890,Wei,525,France,0,49,3,62397.41,1,1,0,97992.03,0,0,1,0
1767,4415,15730339,Randall,623,Spain,1,40,5,131016.54,2,1,0,82860.16,0,1,0,0
1768,1379,15706116,Johnson,632,Germany,0,37,3,140171.63,2,0,0,68215.91,0,0,0,0
1769,7969,15728505,Akabueze,667,Spain,1,52,4,109470.1,1,0,1,117589.77,1,1,0,0
1770,7659,15716822,T'ang,649,France,0,41,4,120838.16,1,1,1,84620.17,0,0,1,0
1771,7036,15665759,Chung,679,Spain,1,60,3,62397.41,2,1,1,126718.98,0,1,0,0
1772,9414,15679909,Coles,624,Germany,0,49,3,118488.07,1,0,1,115293.53,0,0,0,0
1773,5315,15572408,Obialo,618,France,0,39,6,62397.41,2,1,0,85048.74,0,0,1,0
1774,3279,15747927,De Mestre,662,Spain,0,46,5,120761.04,1,1,0,83688.33,0,1,0,0
1775,17,15748432,Boyle,555,France,1,38,4,105428.48,2,1,0,123873.97,0,0,1,0
1776,2689,15611612,Ch'ang,602,Germany,0,33,5,145535.45,1,1,1,72505.4,0,0,0,0
1777,5016,15660147,Costa,693,Spain,0,52,4,102511.38,2,0,1,86516.86,1,1,0,0
1778,209,15605534,Kerr,705,France,0,46,5,62397.41,2,1,1,82020.18,0,0,1,0
1779,2003,15654562,Onwuamaeze,557,Germany,0,32,3,131285.24,2,1,1,127712.31,0,0,0,0
1780,5647,15591747,Ch'iu,587,Spain,0,55,4,112326.86,1,0,0,59439.02,1,1,0,0
1781,2975,15783859,Trevisano,657,Germany,1,42,5,110597.49,1,1,1,73744.45,0,0,0,0
1782,1754,15785373,Rechner,593,France,0,38,6,62397.41,2,1,0,116522.84,0,0,1,0
1783,6497,15768233,Nnaife,642,France,0,42,4,62397.41,1,1,0,113825.61,0,0,1,0
1784,6899,15687431,Ireland,512,France,1,39,5,126649.52,1,0,1,83013.16,0,0,1,0
1785,5708,15677136,Highland,574,Spain,0,63,6,125685.42,1,1,0,132251.19,1,1,0,0
1786,5876,15692258,Atkins,672,Spain,0,43,5,62397.41,2,1,0,119441.73,0,1,0,0
1787,9538,15592570,Rossi,626,France,0,42,5,62397.41,2,0,0,118037.66,0,0,1,0
1788,7376,15626684,Yobachukwu,679,Spain,1,47,5,108180.46,2,1,0,87737.36,0,1,0,0
1789,633,15790564,Kao,690,France,1,39,7,62397.41,2,1,1,79081.95,0,0,1,0
1790,5894,15722122,O'Donnell,688,Spain,0,37,3,126763.9,1,1,0,109146.06,0,1,0,0
1791,4484,15578307,Ibekwe,646,Spain,0,34,4,62397.41,1,0,1,103381.06,0,1,0,0
1792,7582,15603096,Boni,669,France,0,40,4,62397.41,2,1,1,98141.76,0,0,1,0
1793,4635,15660866,Gether,677,Spain,1,37,2,62397.41,1,1,0,109241.88,1,1,0,0
1794,4768,15682084,Nixon,668,France,1,36,4,127827.6,2,1,0,71031.93,0,0,1,0
1795,139,15688395,Calabrese,592,Germany,1,42,5,114876.69,1,1,0,139097.52,0,0,0,0
1796,7129,15618203,Board,650,Germany,0,38,3,115253.57,2,1,1,127263.36,0,0,0,0
1797,8013,15711386,Field,577,France,0,40,4,115799.82,1,0,0,74318.02,0,0,1,0
1798,2938,15675431,Allan,641,France,0,32,4,62397.41,2,0,0,134128.5,0,0,1,0
1799,712,15640865,Hampton,593,France,0,43,6,62397.41,2,1,1,102010.88,0,0,1,0
1800,6006,15740527,Fiore,702,Germany,0,29,4,122566.69,2,0,1,121300.69,0,0,0,0
1801,8218,15611191,Morey,501,France,1,46,6,62397.41,1,0,1,102078.34,0,0,1,0
1802,8240,15723989,Chibuzo,647,Germany,0,49,3,113210.98,2,0,1,139713.54,0,0,0,0
1803,8556,15672821,Cameron,696,Spain,1,47,6,62397.41,2,1,0,132938.57,0,1,0,0
1804,5152,15732563,Bligh,606,France,1,34,3,116432.21,2,1,1,108838.54,0,0,1,0
1805,814,15754796,Dike,483,France,1,40,5,121294.84,1,1,1,104136.45,0,0,1,0
1806,7989,15683930,Ward,602,France,0,35,5,62397.41,2,0,0,82410.93,0,0,1,0
1807,5932,15601116,Robertson,587,France,0,37,5,62397.41,2,1,0,68626.4,0,0,1,0
1808,5786,15655341,Onuora,650,France,1,44,3,62397.41,2,0,0,89703.89,0,0,1,0
1809,5110,15675842,Fanucci,666,Spain,1,61,5,62397.41,3,0,1,105320.2,1,1,0,0
1810,9466,15680001,Nucci,660,Spain,1,33,6,62397.41,2,1,1,79780.68,0,1,0,0
1811,3968,15738501,Enderby,505,Spain,1,47,7,125319.7,1,1,1,112007.52,1,1,0,0
1812,9073,15684592,Chung,566,Germany,1,68,6,120141.36,2,1,1,85867.85,1,0,0,0
1813,1364,15747591,Newbery,552,Spain,0,38,4,62397.41,2,1,0,128825.73,0,1,0,0
1814,4758,15582762,Kuznetsova,676,Germany,0,44,3,126677.18,2,0,1,142334.55,0,0,0,0
1815,5378,15727499,Esposito,663,France,0,41,5,122723.87,2,0,1,100256.81,0,0,1,0
1816,6107,15597885,Onyekaozulu,623,Spain,1,35,6,111572.89,1,1,1,133233.34,0,1,0,0
1817,683,15773071,Okwuoma,617,France,0,48,3,128071.23,1,1,1,125969.81,1,0,1,0
1818,9874,15689751,Ikemefuna,484,France,0,36,5,62397.41,2,0,0,62832.13,0,0,1,0
1819,5455,15577274,Wilson,557,Spain,1,41,5,62397.41,2,1,0,91767.38,0,1,0,0
1820,8109,15577905,Lazareva,598,Spain,0,43,3,62397.41,2,1,0,125122.1,0,1,0,0
1821,8821,15709368,Wan,624,France,1,62,6,120718.86,1,0,1,135957.96,0,0,1,0
1822,9547,15582149,Gibson,687,Germany,0,55,5,140400.18,1,0,1,109011.03,1,0,0,0
1823,4515,15582246,Moon,613,Spain,1,34,6,62397.41,2,1,1,110607.23,0,1,0,0
1824,4456,15733303,Li Fonti,488,France,0,35,5,112024.33,1,1,0,109428.46,0,0,1,0
1825,180,15607690,Lin,642,Spain,0,33,5,141421.69,2,1,0,110360.0,0,1,0,0
1826,3295,15771059,Bruno,611,France,0,33,4,62397.41,1,1,0,119341.74,0,0,1,0
1827,905,15802585,Udobata,606,France,1,37,6,106925.49,1,1,0,140927.06,0,0,1,0
1828,3308,15764927,Sabbatini,671,Germany,1,61,7,111835.07,2,1,1,66706.53,0,0,0,0
1829,2909,15574830,Yocum,624,Spain,1,48,4,62397.41,1,1,1,123902.71,0,1,0,0
1830,3374,15652700,Bardin,568,France,1,36,4,62397.41,2,0,1,78195.47,0,0,1,0
1831,9214,15732791,King,599,Spain,1,42,3,62397.41,2,1,1,118583.37,0,1,0,0
1832,5303,15623489,Shah,602,Spain,0,44,5,140530.48,1,0,1,105771.28,0,1,0,0
1833,6672,15568595,Wallace,574,France,1,37,4,126264.12,1,0,1,125891.68,0,0,1,0
1834,2630,15567855,Cattaneo,694,Germany,0,34,5,121493.17,2,0,1,94864.0,0,0,0,0
1835,1402,15569976,Folliero,618,France,1,34,5,62397.41,2,1,0,135098.22,0,0,1,0
1836,480,15567893,Macdonald,587,Germany,0,35,5,137953.97,1,1,0,119356.21,0,0,0,0
1837,6472,15651737,Johnston,607,Spain,1,52,5,135161.26,1,0,0,99280.03,1,1,0,0
1838,9860,15755638,Biryukov,641,France,0,44,6,62397.41,1,1,1,98586.53,0,0,1,0
1839,7942,15792008,Trevisani,626,Spain,1,38,3,62397.41,1,0,0,113299.4,0,1,0,0
1840,7045,15789936,Ch'en,595,Spain,0,46,7,62397.41,2,0,0,80236.76,0,1,0,0
1841,6592,15659366,Morrison,668,Germany,1,36,5,136380.77,1,1,1,93599.85,0,0,0,0
1842,263,15627854,McDonald,601,France,0,42,5,118607.0,2,1,0,110362.85,0,0,1,0
1843,4954,15684419,Hughes-Jones,536,France,1,44,3,150868.43,2,1,0,134981.65,0,0,1,0
1844,7199,15752857,Pisano,697,Germany,0,37,4,113564.2,1,0,0,61210.63,0,0,0,0
1845,5313,15633944,Simpson,591,France,1,58,4,86030.34,2,0,1,84384.56,1,0,1,0
1846,1803,15581388,Sandefur,495,Germany,0,50,4,131312.52,1,1,0,119763.4,1,0,0,0
1847,7506,15764726,William,620,France,0,42,5,120371.11,2,0,0,129222.44,0,0,1,0
1848,8344,15664759,Oluchi,620,France,0,33,3,62397.41,1,1,0,100255.64,0,0,1,0
1849,6315,15636428,Hutchinson,577,Spain,0,49,5,129182.0,1,1,0,91189.89,0,1,0,0
1850,4244,15581525,Martin,744,France,0,32,6,62397.41,1,1,0,65926.32,1,0,1,0
1851,7493,15677146,Peng,672,France,1,36,4,62397.41,1,0,1,114642.13,0,0,1,0
1852,4090,15674328,McKay,569,France,0,42,4,62397.41,2,1,1,79004.89,0,0,1,0
1853,9829,15667934,Stoneman,715,Germany,0,46,6,122536.63,2,0,1,120568.63,1,0,0,0
1854,6382,15782574,Hughes,731,France,1,41,5,62397.41,2,1,1,99430.61,0,0,1,0
1855,7122,15720509,Hsu,489,Germany,1,37,3,116868.88,2,1,1,61725.04,0,0,0,0
1856,5162,15694288,Watt,604,France,0,51,5,62397.41,1,1,0,97268.92,1,0,1,0
1857,891,15647191,Hartung,753,France,0,38,4,62397.41,1,1,1,134252.64,0,0,1,0
1858,501,15772381,Alexeieva,524,France,0,34,3,127010.11,1,1,1,114094.47,0,0,1,0
1859,6367,15769353,Myers,598,Germany,0,29,6,153014.45,2,1,1,70072.33,0,0,0,0
1860,4199,15732987,Nnonso,753,Germany,1,65,3,111123.99,3,1,0,83977.47,1,0,0,0
1861,3044,15665088,Sidorov,657,Germany,0,33,5,136069.97,1,0,1,63733.99,0,0,0,0
1862,7346,15661629,Chiang,652,Germany,1,37,4,105098.24,2,0,1,140082.17,0,0,0,0
1863,3496,15569641,Chidumaga,682,France,0,51,3,62397.41,2,0,1,120000.81,0,0,1,0
1864,1945,15722037,Colon,583,Spain,0,48,4,95202.21,1,0,1,138231.96,1,1,0,0
1865,3037,15806926,Dennis,625,France,0,62,5,81667.39,1,1,0,71370.24,1,0,1,0
1866,854,15676519,T'ien,685,France,0,44,4,62397.41,2,0,0,131151.15,0,0,1,0
1867,1268,15730273,Wade,640,France,0,48,5,124657.01,1,1,1,133072.45,0,0,1,0
1868,8837,15787602,Olisaemeka,753,Germany,0,41,5,122702.31,1,1,0,138888.96,1,0,0,0
1869,4283,15662532,Calabrese,673,France,1,42,7,62397.41,2,1,1,81405.8,1,0,1,0
1870,9469,15801152,Carter,494,France,1,37,3,62397.41,2,1,0,80665.6,0,0,1,0
1871,7445,15760861,Goliwe,706,Spain,0,46,5,131832.93,1,1,1,132865.59,0,1,0,0
1872,8950,15662976,Rouse,617,France,1,47,6,62397.41,2,1,0,139894.96,0,0,1,0
1873,5311,15672966,Piccio,587,Germany,0,44,7,85220.24,2,1,0,65475.65,0,0,0,0
1874,3881,15733876,Amaechi,682,France,1,53,6,124643.02,2,0,1,129933.25,1,0,1,0
1875,3056,15644833,Mills,671,France,1,40,6,119095.65,1,0,1,65099.83,0,0,1,0
1876,6170,15701291,Ignatiev,601,France,1,55,4,120647.22,3,1,0,59291.36,1,0,1,0
1877,4560,15687363,Barrett,495,France,1,39,6,62397.41,1,1,1,87153.96,0,0,1,0
1878,4959,15712176,Cardus,634,France,1,43,4,102753.68,1,1,0,98808.54,0,0,1,0
1879,1324,15627801,Gallo,558,France,0,45,3,142324.43,1,1,0,100418.76,1,0,1,0
1880,6067,15673820,Middleton,601,France,1,43,6,100982.43,1,0,0,78004.95,0,0,1,0
1881,6647,15793324,Kent,563,Spain,0,35,6,62397.41,2,0,0,141460.6,0,1,0,0
1882,9101,15682773,Akobundu,636,Germany,0,37,3,104837.64,2,1,1,83214.03,0,0,0,0
1883,2283,15598982,Chukwujekwu,596,Germany,1,61,3,115541.28,1,1,1,95725.46,1,0,0,0
1884,5219,15709016,Trentini,666,Spain,1,44,5,62397.41,1,0,1,124218.75,0,1,0,0
1885,4118,15674637,He,753,Germany,1,37,6,140236.38,1,1,1,80539.83,0,0,0,0
1886,4683,15672640,Allardyce,594,France,1,42,3,133913.07,1,0,1,108344.54,0,0,1,0
1887,9315,15743076,Vasilyeva,734,Spain,0,39,7,111255.11,1,1,1,82817.8,0,1,0,0
1888,9653,15730738,Hao,699,Spain,1,29,5,62397.41,2,1,0,81095.85,0,1,0,0
1889,1990,15711540,Otitodilinna,638,Spain,1,67,5,132914.11,1,0,1,133673.43,0,1,0,0
1890,6968,15586236,Chu,665,France,0,49,4,62397.41,2,1,0,131568.19,0,0,1,0
1891,8233,15639669,Armfield,677,France,0,40,5,130935.22,1,0,0,118165.08,0,0,1,0
1892,6547,15641675,Gill,707,Germany,1,42,5,152809.68,2,0,0,122569.77,0,0,0,0
1893,8506,15795564,Palmer,600,Spain,0,41,4,62397.41,2,1,0,118539.22,0,1,0,0
1894,6737,15706163,Yobanna,613,France,0,38,5,152517.5,1,1,1,120836.93,0,0,1,0
1895,6023,15693737,Ermakova,647,Germany,0,32,7,120480.6,1,1,1,96446.76,0,0,0,0
1896,42,15811970,Eluemuno,703,France,0,36,3,110640.04,2,1,1,88822.24,0,0,1,0
1897,1792,15676094,McMasters,476,Germany,0,48,3,126557.89,1,1,0,116992.51,1,0,0,0
1898,187,15647111,Grosse,729,France,0,48,6,152980.48,1,1,0,63237.47,1,0,1,0
1899,5267,15672594,Bailey,506,France,0,46,3,62397.41,2,1,0,71910.42,1,0,1,0
1900,5758,15810385,Marshall,718,Spain,1,41,2,62397.41,1,0,0,120815.56,0,1,0,0
1901,9765,15709451,Nnachetam,561,France,0,34,5,115873.72,1,0,0,101514.97,0,0,1,0
1902,862,15799710,Macleod,561,Spain,1,37,6,62397.41,2,1,1,75017.57,0,1,0,0
1903,9215,15788068,Marino,534,France,1,40,6,119054.88,2,1,0,135582.77,0,0,1,0
1904,4807,15610090,Sun,623,France,1,42,4,120761.12,2,0,1,134774.65,0,0,1,0
1905,2038,15667216,Thomas,624,France,0,46,5,128948.87,1,0,0,87079.36,1,0,1,0
1906,2695,15609319,Hs?eh,650,Germany,0,73,5,123730.18,1,1,1,79092.18,0,0,0,0
1907,552,15697028,Russo,691,Germany,1,44,6,133658.4,2,0,0,94195.14,0,0,0,0
1908,2014,15632816,Stevenson,565,Spain,0,42,3,62397.41,2,0,0,114899.05,0,1,0,0
1909,5179,15602124,Winters,636,France,1,50,3,62397.41,1,1,0,106904.7,1,0,1,0
1910,7365,15795954,Crawford,658,France,1,33,6,125948.41,1,1,0,109307.05,0,0,1,0
1911,2828,15657829,Barese,685,France,1,37,5,62397.41,1,0,0,109604.44,0,0,1,0
1912,7467,15697035,Pickering,534,France,1,37,4,62397.41,1,1,1,132531.3,1,0,1,0
1913,5050,15604536,Allnutt,557,France,1,55,4,123165.19,1,0,1,109974.66,1,0,1,0
1914,2386,15756901,Gorbunov,530,France,1,53,7,107406.34,1,0,1,95785.42,0,0,1,0
1915,4496,15757931,Okorie,596,Germany,0,38,6,128280.04,2,1,1,87013.29,0,0,0,0
1916,9318,15728693,Manning,538,Germany,1,47,5,101413.49,2,1,0,103494.49,0,0,0,0
1917,8399,15682435,Avdeeva,611,France,1,42,4,62397.41,2,0,1,106997.16,0,0,1,0
1918,597,15583303,Moore,630,Spain,0,38,3,128835.96,2,1,1,133279.47,0,1,0,0
1919,9557,15705009,Nnaemeka,669,Spain,0,42,5,121192.83,2,0,1,89821.31,0,1,0,0
1920,9866,15691457,Kang,633,France,0,38,6,123441.93,1,1,0,138265.89,1,0,1,0
1921,672,15624186,Baresi,646,France,1,56,6,62397.41,2,0,1,98073.79,0,0,1,0
1922,4299,15756277,Bell,636,Spain,1,39,3,62397.41,2,0,0,107578.15,0,1,0,0
1923,53,15784736,McLachlan,606,France,1,53,5,62397.41,2,0,1,124002.68,1,0,1,0
1924,4586,15679062,Docherty,608,Germany,0,38,5,112388.16,2,1,1,79233.73,0,0,0,0
1925,9747,15738634,Tai,631,France,1,33,6,62397.41,2,1,1,111370.4,0,0,1,0
1926,7075,15753719,Bellucci,517,France,0,36,5,62397.41,2,1,1,58705.55,0,0,1,0
1927,4371,15769499,Vasiliev,722,Germany,0,43,4,110272.14,1,1,0,63425.12,0,0,0,0
1928,949,15719940,Lewis,720,Germany,0,38,3,138755.03,1,1,0,61288.48,0,0,0,0
1929,384,15722991,Ryan,636,Germany,0,39,6,129980.32,2,1,0,133492.74,0,0,0,0
1930,7923,15570912,Hsiung,604,Spain,0,39,5,105951.43,1,0,1,82960.95,0,1,0,0
1931,8874,15595917,Lo Duca,600,France,1,44,4,108665.13,1,0,1,127467.94,1,0,1,0
1932,9016,15725794,Miller,615,Spain,1,65,3,116462.88,1,1,1,134981.0,0,1,0,0
1933,8138,15602909,Paterson,753,France,1,43,3,137078.18,1,1,1,132625.18,0,0,1,0
1934,9491,15653572,Parkhill,657,Germany,0,44,2,123068.03,1,0,0,69134.48,1,0,0,0
1935,9265,15627262,Charlton,538,Spain,1,53,3,100206.33,2,0,0,119054.87,1,1,0,0
1936,2227,15808851,P'eng,676,France,1,39,4,128918.87,1,1,0,91640.44,0,0,1,0
1937,7245,15768151,Thomson,601,Germany,1,40,6,135588.81,1,1,0,126843.26,0,0,0,0
1938,7089,15729515,Herbert,671,Germany,0,62,5,123419.95,1,0,0,61795.46,1,0,0,0
1939,4778,15700460,Harrison,553,Spain,1,49,5,121986.56,1,1,0,92576.07,1,1,0,0
1940,8905,15598266,Douglas,720,France,0,36,3,62397.41,1,0,1,121239.49,0,0,1,0
1941,9366,15684296,Chiemenam,696,Germany,1,32,5,124087.01,1,1,0,101046.63,1,0,0,0
1942,4892,15693704,Robertson,692,France,0,46,5,119635.52,1,1,1,89195.11,0,0,1,0
1943,4222,15682540,Mills,565,France,1,41,4,62397.41,2,0,0,68571.32,0,0,1,0
1944,8379,15773776,Hung,723,Germany,0,42,6,120483.37,1,0,1,108405.73,0,0,0,0
1945,2051,15685357,Fitzpatrick,590,France,0,41,6,62397.41,1,1,1,102473.1,0,0,1,0
1946,856,15809837,Ukaegbunam,571,France,1,40,6,62397.41,2,1,1,132620.16,0,0,1,0
1947,7202,15663888,Carpenter,657,France,0,41,4,111416.85,1,1,1,107283.1,0,0,1,0
1948,8260,15803078,Fisk,693,France,0,40,4,62397.41,2,1,1,136046.21,0,0,1,0
1949,9573,15778696,Nnamutaezinwa,709,France,0,42,4,135284.8,2,1,1,111345.42,0,0,1,0
1950,1825,15639590,Nwabugwu,725,Spain,1,43,5,145464.43,1,1,0,63511.58,1,1,0,0
1951,6286,15737998,Ginikanwa,520,Spain,1,37,3,113500.14,2,1,0,76649.3,0,1,0,0
1952,8124,15795370,Kao,641,France,0,45,6,62397.41,2,0,1,82216.26,0,0,1,0
1953,6516,15671609,Adams,664,France,0,38,5,62397.41,2,1,0,60882.55,0,0,1,0
1954,9127,15645637,Shao,661,France,1,41,4,62397.41,2,1,0,113081.63,0,0,1,0
1955,5556,15660475,Gardiner,598,France,1,38,4,118265.51,1,1,1,128625.31,0,0,1,0
1956,9691,15655192,Flannery,720,Germany,0,43,5,105798.01,2,0,0,102159.58,0,0,0,0
1957,7876,15573452,Clements,697,France,1,31,5,62397.41,1,1,0,66992.44,0,0,1,0
1958,8728,15779497,Arcuri,584,France,0,36,4,123626.77,2,1,1,78915.87,0,0,1,0
1959,1409,15798439,Esposito,647,Germany,1,42,6,137286.39,2,1,1,66639.5,0,0,0,0
1960,4755,15786170,Kistler,601,Spain,0,32,3,145402.61,2,1,0,66803.43,0,1,0,0
1961,6858,15650244,Miller,576,France,0,37,4,118237.0,2,0,0,117271.0,0,0,1,0
1962,5765,15812040,Guerra,595,France,0,40,6,119791.79,1,1,0,87746.27,0,0,1,0
1963,15,15687079,Okwudiliolisa,752,Spain,0,31,5,123118.38,1,1,1,136329.39,0,1,0,0
1964,6502,15577999,Griffiths,620,France,0,34,6,62397.41,1,1,0,66762.08,0,0,1,0
1965,30,15740428,Daniels,587,Germany,1,43,5,121621.31,3,0,0,59994.4,1,0,0,0
1966,2858,15679249,Zhdanov,619,France,1,30,3,62397.41,2,1,0,93207.4,0,0,1,0
